ProperName,PopularName,ProperName_Score,PopularName_Score,MHSAA_SchoolId,SchoolInfo_Index,School_Name,City
living god christian school,Living God Christian School,87,76,5492,1398,livingston christian schools,BRICHTON
white lake middle school,White Lake Middle School,78,67,5493,1291,whitmore lake high school,WHITMORE LAKE
st basil catholic middle school,St Basil Catholic Middle School,72,66,5495,508,hamilton middle school,HAMILTON
ferry community school,Ferry Community School,81,72,5497,153,buckley community schools,BUCKLEY
the pathfinder school,The Pathfinder,68,48,5498,985,pied piper school,ALPENA
john f kennedy middle school,John F Kennedy Middle School,69,62,5499,1205,van hoosen middle school,ROCHESTER HILLS
city middle school,City Middle School,83,72,5501,524,hart middle school,ROCHESTER HILLS
burton middle school,Burton Middle School,84,74,5502,524,hart middle school,ROCHESTER HILLS
calvary schools of holland middle school,Calvary Schools of Holland MS,79,84,5503,1336,calvary schools of holland,HOLLAND
eb holman school 7/8,EB Holman School 7/8,62,53,5504,556,holland high school,HOLLAND
concord academy of petoskey ms,Concord Academy,89,72,5505,286,concord academy petoskey,PETOSKEY
mt clemens middle school,Mt Clemens Middle School,78,67,5506,854,mount clemens high school,MOUNT CLEMENS
st john's lutheran school k-8,St John's Lutheran School k-8,72,62,5508,1464,west michigan lutheran school,WYOMING
copper country christian,Copper Country Christian,87,76,5509,1344,copper country christian school,CALUMET
st marys school,Spring Lake St Marys School,97,68,5510,1445,st mary school,LAKE LEELANAU
grissom middle school,Grissom Middle School,77,67,5511,524,hart middle school,ROCHESTER HILLS
bendle middle school,Bendle Middle School,79,68,5512,98,bendle high school,BURTON
coloma middle school,Coloma Middle School,79,68,5515,237,cheboygan middle school,CHEBOYGAN
hope middle school,Hope Middle School,83,72,5516,524,hart middle school,ROCHESTER HILLS
washington woods middle school,Washington Woods Middle School,74,67,5517,660,kensington woods schools,Lakeland
lewiston middle school,Lewiston Middle School,85,75,5518,1271,west middle school,ROCHESTER HILLS
waldon middle school,Waldon Middle School,86,76,5519,508,hamilton middle school,HAMILTON
summit middle school,Summit Middle School,84,71,5520,1271,west middle school,ROCHESTER HILLS
chippewa middle school,Port Huron Chippewa Middle School,80,62,5522,237,cheboygan middle school,CHEBOYGAN
st joseph school ,Howell St Joseph School,84,63,5524,1119,st joseph high school,SAINT JOSEPH
holy cross school,Holy Cross School,71,60,5526,558,holly high school,HOLLY
immaculate heart of mary school,Immaculate Heart of Mary School,64,56,5527,1381,immanuel christian school,ROSCOMMON
st gerard school,St Gerard School,80,67,5528,1445,st mary school,LAKE LEELANAU
boynton magnet middle school,Boynton Magnet Middle School,75,65,5529,237,cheboygan middle school,CHEBOYGAN
amelia earhart middle school,Earhart Middle School,78,82,5530,524,hart middle school,ROCHESTER HILLS
munger middle school,Munger Middle School,83,73,5531,1033,reuther middle school,ROCHESTER HILLS
pelham middle school,Pelham Middle School,84,74,5532,524,hart middle school,ROCHESTER HILLS
ann arbor trail magnet,Ann Arbor Trail Magnet,64,52,5533,44,ann arbor learning community,YPSILANTI
brooks middle school,Brooks Middle School,79,68,5534,524,hart middle school,ROCHESTER HILLS
lessenger middle school,Lessenger Middle School,78,68,5535,1271,west middle school,ROCHESTER HILLS
malcolm x academy,Malcom X Academy,73,64,5536,790,marshall academy,MARSHALL
ruddiman middle school,Ruddiman Middle School,75,65,5537,524,hart middle school,ROCHESTER HILLS
murphy middle school,Murphy Middle School,79,68,5539,524,hart middle school,ROCHESTER HILLS
beaubien middle school,Beaubien Middle School,79,70,5540,94,bellaire middlehigh school,BELLAIRE
durfee elementary middle school,Durfee Elementary Middle School,72,64,5541,1262,webb elementary school,FERNDALE
hutchins middle school,Hutchins Middle School,80,70,5542,524,hart middle school,ROCHESTER HILLS
sherrard middle school,Sherrard Middle School,85,75,5543,524,hart middle school,ROCHESTER HILLS
barbour magnet middle school,Barbour Magnet Middle School,76,69,5544,324,dearborn magnet high school,DEARBORN HEIGHTS
burroughs middle school,Burroughs Middle School,77,68,5545,1033,reuther middle school,ROCHESTER HILLS
cleveland middle school,Cleveland Middle School,78,65,5546,237,cheboygan middle school,CHEBOYGAN
nolan elementary middle school,Nolan Elementary Middle School,70,63,5548,1205,van hoosen middle school,ROCHESTER HILLS
von steuben middle school,Von Steuben Middle School,82,65,5549,1205,van hoosen middle school,ROCHESTER HILLS
burbank middle school,Burbank Middle School,77,68,5550,237,cheboygan middle school,CHEBOYGAN
butzel middle school,Butzel Middle School,83,73,5551,1033,reuther middle school,ROCHESTER HILLS
columbus middle school,Columbus Middle School,75,65,5552,1271,west middle school,ROCHESTER HILLS
east side academy,East Side Academy,77,71,5553,1130,strive academy,SAINT JOHNS
joy middle school,Joy Middle School,80,70,5554,237,cheboygan middle school,CHEBOYGAN
remus robinson middle school,Remus Robinson Middle School,73,64,5555,1033,reuther middle school,ROCHESTER HILLS
spain elementary middle school,Spain Elementary Middle School,70,63,5556,1205,van hoosen middle school,ROCHESTER HILLS
burton international academy,Burton International ,86,67,5557,439,frontier international academy,DETROIT
dewey alternative school,Dewey Alternative School,90,78,5558,344,dexter alternative school,Dexter
golightly education center,Golightly Education Center,83,75,5559,726,lighthouse education center,SAINT JOSEPH
pulaski elementary middle,Pulaski Elementary Middle,55,51,5560,1262,webb elementary school,FERNDALE
frederick douglass academy,Frederick Douglass Academy,79,70,5561,434,frederick douglass academy for young men,DETROIT
stephens school,Stephens School,74,67,5562,54,asher school,SOUTHGATE
rosa parks school,Rosa Parks School,80,69,5563,425,forest park school,CRYSTAL FALLS
marcus garvey african centered academy,Garvey Academy,61,71,5564,1,academic and career education academy,MIDLAND
emerson elementary/middle school,Emerson Elementary/Middle School,70,63,5565,1262,webb elementary school,FERNDALE
detroit open school,Detroit Open School,76,62,5566,1349,detroit country day school,BEVERLY HILLS
bates academy,Bates Academy,88,80,5567,10,aces academy,ALPENA
vetal school,Vetal School,80,70,5568,1458,valley school,SWARTZ CREEK
dixon educational learning academy,Dixon Educational Learning Academy,70,63,5569,1194,universal learning academy,WESTLAND
carver stem academy,Carver STEM Academy,78,67,5570,1039,riverside academy,DUNDEE
grant school,Grant School,83,69,5571,485,grant high school,GRANT
dorothy fisher school,Dorothy Fisher School,72,67,5572,898,north huron school,KINDE
marquette school,Marquette School,73,64,5573,788,marquette senior high school,MARQUETTE
lowell aaa,Lowell AAA,48,43,5575,638,jonesville pathways,JONESVILLE
macdonald middle school,MacDonald Middle School,77,67,5576,810,mendon middlehigh school,MENDON
michigan technical academy 7/8,Redford Michigan Technical 7/8,69,55,5578,821,michigan connections academy,OKEMOS
mt pleasant baptist academy,Mt Pleasant Baptist Academy,78,69,5580,1324,berean baptist academy,ADRIAN
immanuel lutheran school,Immanuel Lutheran School,82,73,5583,1381,immanuel christian school,ROSCOMMON
our lady of the lake school,Our Lady of the Lake School,84,72,5585,1424,our lady of the lakes catholic school,WATERFORD
father marquette middle school,Father Marquette Middle School,75,67,5587,524,hart middle school,ROCHESTER HILLS
da vinci institute 7th/8th,Jackson da Vinci Institute 7th/8th,79,61,5588,314,da vinci institute 612,JACKSON
holy innocents school,Holy Innocents School,69,63,5590,731,lincoln school,GRAND RAPIDS
covered bridge middle school,Covered Bridge Middle School,80,72,5591,926,oakridge middle school,MUSKEGON
west iron county middle school,West Iron County Middle School,86,72,5593,1267,west iron county high school,IRON RIVER
oakfield baptist academy,Oakfield Baptist Academy,76,68,5594,1361,fellowship baptist academy,CARSON CITY
lakeshore public academy,Lakeshore Public Academy,67,58,5595,1391,lake michigan academy,GRAND RAPIDS
cassopolis middle school,Cassopolis Middle School,83,74,5597,206,cassopolis high school,CASSOPOLIS
cityside middle school,Zeeland Cityside Middle School,77,63,5599,926,oakridge middle school,MUSKEGON
lansing christian middle school,Lansing Christian Middle Sch,81,66,5600,1385,jackson christian middle/high school,JACKSON
grace christian school 7/8,Grace Christian School 7/8,92,79,5601,1368,grace christian school,WATERVLIET
traverse bay community school,Traverse Bay Community School,83,72,5602,1453,traverse bay mennonite school,TRAVERSE CITY
island city academy,Island City Academy,73,65,5603,709,legacy academy,DETROIT
waabno gimaak-gtb tribal schl,Waabno Gimaak-Gtb Tribal Schl,55,48,5604,1375,harbor light christian school,HARBOR SPRINGS
faithway baptist school,Faithway Baptist School,93,79,5605,1356,faith baptist school,DAVISON
traverse city christian ms,Traverse City Christian MS,89,75,5606,1454,traverse city christian school,TRAVERSE CITY
renaissance ps academy,Renaissance PS Academy,71,61,5608,10,aces academy,ALPENA
walter french middle school,Walter French Middle School,73,65,5609,508,hamilton middle school,HAMILTON
hillel day school,Hillel Day School,73,67,5610,504,hale area school,HALE
new life christian academy 6/7/8,Kimball New Life Christian Academy 6/7/8,90,67,5611,1413,new life christian academy,KIMBALL
davidson middle school,Davidson Middle School,82,73,5613,508,hamilton middle school,HAMILTON
rudolf steiner lower school,Rudolf Steiner Lower School,69,59,5616,1434,rudolf steiner school of ann arbor,ANN ARBOR
jkl bahweting anishnabe,JKL Bahweting Anishnabe,49,44,5618,736,link learning escanaba,Escanaba
kingsbury country day school,Kingsbury Country Day School,74,63,5620,1349,detroit country day school,BEVERLY HILLS
walnut creek middle school,Walnut Creek Middle School,73,64,5623,524,hart middle school,ROCHESTER HILLS
sarah banks middle school,Sarah Banks Middle School,75,65,5625,237,cheboygan middle school,CHEBOYGAN
inkster middle school,Inkster Middle School,82,72,5626,1271,west middle school,ROCHESTER HILLS
kelloggsville middle school,Kelloggsville Middle School,85,77,5627,654,kelloggsville high school,Wyoming
north hills classical academy,North Hills Classical Academy,75,68,5629,1105,southwestern classical academy,FLINT
plainwell middle school,Plainwell Middle School,82,73,5630,996,plainwell high school,PLAINWELL
immaculate conception gs,Immaculate Conception GS,53,51,5632,1381,immanuel christian school,ROSCOMMON
st mary of the lake school,St Mary Of The Lake School,76,60,5633,1443,st mary cathedral school,GAYLORD
otsego middle school,Otsego Middle School,79,68,5634,524,hart middle school,ROCHESTER HILLS
westside christian academy 6-8,Westside Christian Academy 6-8,79,69,5635,1463,west highland christian academy,MILFORD
kingdom academy,Kingdom Academy,72,72,5636,351,dk academy,DELTON
st patrick middle school,St Patrick Middle School,83,68,5637,1447,st patrick school,PORTLAND
northwestern foundation academy,Northwestern-Edison,70,56,5638,902,north star montessori academy,MARQUETTE
st elizebeth ann seton middle school,St Elizebeth Ann Seton Middle School,67,56,5639,1205,van hoosen middle school,ROCHESTER HILLS
summit academy north middle school,Romulus Summit Academy North MS,88,60,5641,1138,summit academy north high school,ROMULUS
summit academy - flat rock,Summit Academy - Flat Rock,62,55,5642,1138,summit academy north high school,ROMULUS
charlotte forten academy,Charlotte Forten Academy,72,64,5643,233,charlton heston academy,SAINT HELEN
harbor lights school,Harbor Lights School,89,79,5645,514,harbor high school,WHITE LAKE
central academy 7th/8th,Central Academy 7th/8th,79,68,5646,213,central academy,ANN ARBOR
black river middle school,Holland Black River MS,81,47,5647,926,oakridge middle school,MUSKEGON
academy of health & science,Academy of Health & Science (JHS),67,55,5648,1314,academy of the sacred heart,BLOOMFIELD HILLS
crossroads charter academy 7th/8th,Big Rapids Crossroads 7th/8th,88,48,5649,312,crossroads charter academy 712,BIG RAPIDS
st michael school,St Michael School,77,62,5650,1445,st mary school,LAKE LEELANAU
commonwealth community dev academy,Commonwealth Community Dev Academy,57,51,5651,202,casman alternative academy,MANISTEE
concord academy boyne 6th/7th/8th,Concord Academy Boyne 7th/8th,78,72,5652,285,concord academy boyne,BOYNE CITY
will carleton academy middle school,Hillsdale Will Carleton Academy Middle School,69,57,5653,302,countryside academy middlehigh school,BENTON HARBOR
weston technical academy,Weston Technical Academy,72,68,5654,364,east china virtual academy,EAST CHINA
countryside charter school,Countryside Charter School,77,68,5655,930,ojibwe charter school,BRIMLEY
morey charter school,Morey Charter School,83,73,5657,930,ojibwe charter school,BRIMLEY
academy for business & technology 7/8,Academy for Business & Technology 7/8,79,71,5658,3,academy for business and technology high school,MELVINDALE
howardsville christian middle school,Howardsville Christian Middle School,89,80,5659,1379,howardsville christian school,MARCELLUS
l'anse creuse middle-east,L'Anse Creuse Middle-East,53,48,5660,1205,van hoosen middle school,ROCHESTER HILLS
riley street middle school,Riley Street Middle School,77,64,5661,1033,reuther middle school,ROCHESTER HILLS
east rockford ms,East Rockford MS,56,44,5662,1048,rockford high school,ROCKFORD
michigan school for the deaf 7/8,Flint Michigan School for the Deaf 7/8,93,76,5663,828,michigan school for the deaf,FLINT
trinity lutheran,Berrien Springs Trinity Lutheran,57,58,5664,1455,tri-unity christian school,WYOMING
