SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId
6477,0,Collins Western Reserve (OH),Western Reserve HS,,,,0,,#003366,,,,0,Collins,OH,,,,,,collins-western-reserve-oh,,,False,,,0,,,908335.0,Collins Western Reserve (OH) (908335)
6478,0,Ashland Crestview (OH),Crestview HS,,,,0,,#003366,,,,0,Ashland,OH,,,,,,ashland-crestview-oh,,,False,,,0,,,908346.0,Ashland Crestview (OH) (908346)
6479,0,Plymouth (OH),Plymouth HS,,,,0,,#003366,,,,0,Plymouth,OH,,,,,,plymouth-oh,,,False,,,0,,,908357.0,Plymouth (OH) (908357)
6480,0,Greenwich South Central (OH),South Central HS,,,,0,,#003366,,,,0,Greenwich,OH,,,,,,greenwich-south-central-oh,,,False,,,0,,,908368.0,Greenwich South Central (OH) (908368)
6481,0,Monroeville (OH),Monroeville HS,,,,0,,#003366,,,,0,Monroeville,OH,,,,,,monroeville-oh,,,False,,,0,,,908379.0,Monroeville (OH) (908379)
6482,0,New London (OH),New London HS,,,,0,,#003366,,,,0,New London,OH,,,,,,new-london-oh,,,False,,,0,,,908381.0,New London (OH) (908381)
6483,0,Ashland Mapleton (OH),Mapleton HS,,,,0,,#003366,,,,0,Ashland,OH,635 County Rd 801,RD 3,44805,(419) 945-2188,,ashland-mapleton-oh,,,False,,,0,,,908392.0,Ashland Mapleton (OH) (908392)
6484,0,Huntington North (IN),Huntington North HS,,,,0,,#003366,,,,0,Huntington,IN,,,,,,huntington-north-in,,,False,,,0,,,908403.0,Huntington North (IN) (908403)
6485,0,Wallaceburg (CN),Wallaceburg HS,,,,0,,#003366,,,,0,Wallaceburg,CN,920 Elgin St,,N8A 3E1,(519) 627-3368,,wallaceburg-cn,,,False,,,0,,,908414.0,Wallaceburg (CN) (908414)
6486,0,Chatham Collegiate (CN),Chatham Collegiate Institute,,,,0,,#003366,,,,0,Chatham,CN,,,,,,chatham-collegiate-cn,,,False,,,0,,,908425.0,Chatham Collegiate (CN) (908425)
6487,0,Chatham Kent (CN),Kent Secondary School,,,,0,,#003366,,,,0,Chatham,CN,,,,,,chatham-kent-cn,,,False,,,0,,,908436.0,Chatham Kent (CN) (908436)
6488,0,Chatham John McGregor (CN),John Mc Gregor Secondary School,,,,0,,#003366,,,,0,Chatham,CN,,,,,,chatham-john-mcgregor-cn,"https://maps.google.com/maps?q=Chatham John McGregor (CN)+++Chatham, CN, ",,False,,,0,,,908447.0,Chatham John McGregor (CN) (908447)
6489,0,Blenheim (CN),Blenheim District HS,,,,0,,#003366,,,,0,Blenheim,CN,163 Chatham St,PO Box 990,NOP 1A0,(519) 676-5485,(519) 676-4919,blenheim-cn,,,False,,,0,,,908458.0,Blenheim (CN) (908458)
6490,0,South Charleston Southeastern (OH),Southeastern HS,,,,0,,#003366,,,,0,South Charleston,OH,,,,,,south-charleston-southeastern-oh,,,False,,,0,,,908469.0,South Charleston Southeastern (OH) (908469)
6491,0,Weyerhaeuser (WI),Weyerhaeuser HS,,,,0,,#003366,,,,0,Weyerhaeuser,WI,,,,,,weyerhaeuser-wi,,,False,,,0,,,908471.0,Weyerhaeuser (WI) (908471)
6492,0,Webster (WI),Webster HS,,,,0,,#003366,,,,0,Webster,WI,,,,,,webster-wi,,,False,,,0,,,908482.0,Webster (WI) (908482)
6493,0,Waupun (WI),Waupun HS,,,,0,,#003366,,,,0,Waupun,WI,,,,,,waupun-wi,,,False,,,0,,,908493.0,Waupun (WI) (908493)
6494,0,Hartford (WI),Hartford HS,,,,0,,#003366,,,,0,Hartford,WI,,,,,,hartford-wi,,,False,,,0,,,908504.0,Hartford (WI) (908504)
6495,0,Oconomowoc (WI),Oconomowoc HS,,,,0,,#003366,,,,0,Oconomowoc,WI,641 Forest St,,53066,(414) 567-1514,,oconomowoc-wi,,,False,,,0,,,908515.0,Oconomowoc (WI) (908515)
6496,0,Beaver Dam (WI),Beaver Dam HS,,,,0,,#003366,,,,0,Beaver Dam,WI,,,,,,beaver-dam-wi,,,False,,,0,,,908526.0,Beaver Dam (WI) (908526)
6497,0,Watertown (WI),Watertown HS,,,,0,,#003366,,,,0,Watertown,WI,,,,,,watertown-wi,,,False,,,0,,,908537.0,Watertown (WI) (908537)
6498,0,London Catholic Central (CN),London Catholic Central HS,,,,0,,#003366,,,,0,London,CN,450 Dundas St,,N6B3K3,(519) 433-3471,(519) 645-3114,london-catholic-central-cn,,http://www.ldcsb.on.ca/schools/cch/,False,,,0,,,908548.0,London Catholic Central (CN) (908548)
6499,0,Portage (IN),Portage HS,,,,0,,#003366,,,,0,Portage,IN,,,,,,portage-in,,,False,,,0,,,908559.0,Portage (IN) (908559)
6500,0,Sault Ste Marie St Basil (CN),St Basil HS,Saints,Black/Silver/White,,0,,#003366,,,,0,Sault Ste Marie,CN,250 St George Ave East,,P6B1X5,(705) 945-5542,,sault-ste-marie-st-basil-cn,,,False,,,0,,,908561.0,Sault Ste Marie St Basil (CN) (908561)
6501,0,Sandusky St Mary's Central Catholic (OH),Sandusky St Mary's Central Catholic (OH),,,,0,,#003366,,,,0,Sandusky,OH,,,,,,sandusky-st-marys-catholic-central-oh,"https://maps.google.com/maps?q=Sandusky St Mary's Central Catholic (OH)+++Sandusky, OH, ",,False,,,0,,,908572.0,Sandusky St Mary's Central Catholic (OH) (908572)
6502,0,Carey (OH),Carey HS,,,,0,,#003366,,,,0,Carey,OH,,,,,,carey-oh,,,False,,,0,,,908583.0,Carey (OH) (908583)
6503,0,Francesville West Central (IN),West Central HS,,,,0,,#003366,,,,0,Francesville,IN,,,,,,francesville-west-central-in,,,False,,,0,,,908594.0,Francesville West Central (IN) (908594)
6504,0,Youngstown Chaney (OH),Chaney HS,,,,0,,#003366,,,,0,Youngstown,OH,,,,,,youngstown-chaney-oh,,,False,,,0,,,908605.0,Youngstown Chaney (OH) (908605)
6505,0,Ontatio Blenheim (CN),Blenheim HS,,,,0,,#003366,,,,0,Ontario,CN,,,,,,ontatio-blenheim-cn,,,False,,,0,,,908616.0,Ontatio Blenheim (CN) (908616)
6506,0,Indianapolis Bishop Chartard (IN),Bishop Chartard HS,,,,0,,#003366,,,,0,Indianapolis,IN,,,,,,indianapolis-bishop-chartard-in,,,False,,,0,,,908627.0,Indianapolis Bishop Chartard (IN) (908627)
6507,0,Osceola (WI),Osceola HS,,,,0,,#003366,,,,0,Osceola,WI,,,,,,osceola-wi,,,False,,,0,,,908638.0,Osceola (WI) (908638)
6508,0,Hilliard Darby (OH),Hilliard Darby HS,,,,0,,#003366,,,,0,Hilliard,OH,4200 Leppert Rd,,43026,(614) 850-1004,(614) 527-4206,hilliard-darby-oh,,,False,,,0,,,908649.0,Hilliard Darby (OH) (908649)
6509,0,Mayville (WI),Mayville HS,,,,0,,#003366,,,,0,Mayville,WI,,,,,,mayville-wi,,,False,,,0,,,908651.0,Mayville (WI) (908651)
6510,0,Chicago Hope Academy (IL),Hope Academy HS,,,,0,,#003366,,,,0,Chicago,IL,2189 Bowler St,,60612,(312) 491-1600,(773) 535-3444,chicago-hope-academy-il,,,False,,,0,,,908662.0,Chicago Hope Academy (IL) (908662)
6511,0,London Banting (CN),Banting HS,,,,0,,#003366,,,,0,London,CN,,,,,,london-banting-cn,,,False,,,0,,,908673.0,London Banting (CN) (908673)
6512,0,London South (CN),South HS,,,,0,,#003366,,,,0,London,CN,371 Tecumseh Ave,,N6C 1T4,(519) 452-2860,,london-south-cn,,,False,,,0,,,908684.0,London South (CN) (908684)
6513,0,London Saunders (Red Feather) (CN),Saunders (Red Feather) HS,,,,0,,#003366,,,,0,London,CN,941 Viscount Rd,,N6K 1H5,(519) 452-2770,(519) 452-2799,london-saunders-red-feather-cn,,,False,,,0,,,908695.0,London Saunders (Red Feather) (CN) (908695)
6514,0,Columbus Bishop Watterson (OH),Bishop Watterson HS,,,,0,,#003366,,,,0,Columbus,OH,,,,,,columbus-bishop-watterson-oh,,,False,,,0,,,908706.0,Columbus Bishop Watterson (OH) (908706)
6515,0,Indianapolis Lutheran (IN),Indianapolis Lutheran HS,,,,0,,#003366,,,,0,Indianapolis,IN,,,,,,indianapolis-lutheran-in,,,False,,,0,,,908717.0,Indianapolis Lutheran (IN) (908717)
6516,0,Milwaukee Bay View (WI),Bay View/Lifelong Learning HS,,,,0,,#003366,,,,0,Milwaukee,WI,,,,,,milwaukee-bay-view-wi,,,False,,,0,,,908728.0,Milwaukee Bay View (WI) (908728)
6517,0,New Lennox Providence Catholic (IL),Providence Catholic HS,,,,0,,#003366,,,,0,New Lenox,IL,1800 W Lincoln Hwy,,60451,(815) 485-4866,,new-lennox-providence-catholic-il,,,False,,,0,,,908739.0,New Lennox Providence Catholic (IL) (908739)
6518,0,Lisle Benet Academy (IL),Benet Academy HS,,,,0,,#003366,,,,0,Lisle,IL,2200 Maple AVe,,60532,,,lisle-benet-academy-il,,,False,,,0,,,908741.0,Lisle Benet Academy (IL) (908741)
6519,0,Chicago Robeson (IL),Robeson HS,,,,0,,#003366,,,,0,Chicago,IL,,,,,,chicago-robeson-il,,,False,,,0,,,908752.0,Chicago Robeson (IL) (908752)
6520,0,East Chicago (IL),East Chicago HS,,,,0,,#003366,,,,0,East Chicago,IL,,,,,,east-chicago-il,,,False,,,0,,,908763.0,East Chicago (IL) (908763)
6521,0,Tinley Park Andrew (IL),Andrew HS,,,,0,,#003366,,,,0,Tinley Park,IL,,,,,,tinley-park-andrew-il,,,False,,,0,,,908774.0,Tinley Park Andrew (IL) (908774)
6522,0,Joliet Township (IL),Joliet Township HS,,,,0,,#003366,,,,0,Joliet,IL,,,,,,joliet-township-il,,,False,,,0,,,908785.0,Joliet Township (IL) (908785)
6523,0,Toronto St Michaels College School (CN),St Michaels College HS,,,,0,,#003366,,,,0,Toronto,CN,1515 Bathurst St,,MP53H4,(416) 653-3180,,toronto-st-michaels-college-school-cn,,,False,,,0,,,908796.0,Toronto St Michaels College School (CN) (908796)
6524,0,St Louis Park (MN),St Louis Park HS,,,,0,,#003366,,,,0,St Louis Park,MN,6425 W 33rd St,,55416,(612) 928-6118,,st-louis-park-mn,,,False,,,0,,,908807.0,St Louis Park (MN) (908807)
6525,0,Robbinsdale Cooper (MN),Cooper HS,,,,0,,#003366,,,,0,Robbinsdale,MN,,,,,,robbinsdale-cooper-mn,,,False,,,0,,,908818.0,Robbinsdale Cooper (MN) (908818)
6526,0,Plymouth Robbinsdale Armstrong (MN),Robbinsdale Armstrong HS,,,,0,,#003366,,,,0,Plymouth,MN,10635 - 36th Ave North,,55441,(763) 504-8818,,plymouth-robbinsdale-armstrong-mn,,,False,,,0,,,908829.0,Plymouth Robbinsdale Armstrong (MN) (908829)
6527,0,Edina (MN),Edina HS,,,,0,,#003366,,,,0,Edina,MN,,,,,,edina-mn,,,False,,,0,,,908831.0,Edina (MN) (908831)
6528,0,Minnetonka Hopkins (MN),Hopkins HS,,Royal Blue/Silver,,0,,#003366,,,,0,Minnetonka,MN,2400 Lindbergh Dr,,55305,(952) 988-4691,(952) 988-4546,minnetonka-hopkins-mn,,http://www.hopkins.k12.mn.us/default.lasso,False,,,0,,,908842.0,Minnetonka Hopkins (MN) (908842)
6529,0,Minneapolis Wayzata (MN),Wayzata HS,,Royal Blue/Gold,,0,,#003366,,,,0,Minneapolis,MN,4955 Peony Ln,,55446,(763) 745-6622,,minneapolis-wayzata-mn,,http://www.wayzata.k12.mn.us/,False,,,0,,,908853.0,Minneapolis Wayzata (MN) (908853)
6530,0,St Paul Academy (MN),St Paul Academy & Summit School,,,,0,,#003366,,,,0,St Paul,MN,,,,,,st-paul-academy-mn,,,False,,,0,,,908864.0,St Paul Academy (MN) (908864)
6531,0,Richfield (MN),Richfield HS,,,,0,,#003366,,,,0,Richfield,MN,,,,,,richfield-mn,,,False,,,0,,,908875.0,Richfield (MN) (908875)
6532,0,Riverside Stebbins (OH),Stebbins HS,,,,0,,#003366,,,,0,Riverside,OH,,,,,,riverside-stebbins-oh,,,False,,,0,,,908886.0,Riverside Stebbins (OH) (908886)
6533,0,Springfield Catholic Central (OH),Springfield Catholic Central HS,,,,0,,#003366,,,,0,Springfield,OH,,,,,,springfield-catholic-central-oh,,,False,,,0,,,908897.0,Springfield Catholic Central (OH) (908897)
6534,0,Casstown Miami East (OH),Miami East HS,,,,0,,#003366,,,,0,Casstown,OH,,,,,,casstown-miami-east-oh,,,False,,,0,,,908908.0,Casstown Miami East (OH) (908908)
6535,0,West Milton Union (OH),Milton Union HS,,,,0,,#003366,,,,0,West Milton,OH,,,,,,west-milton-union-oh,,,False,,,0,,,908919.0,West Milton Union (OH) (908919)
6536,0,Sidney Lehman Catholic (OH),Lehman Catholic HS,,,,0,,#003366,,,,0,Sidney,OH,,,,,,sidney-lehman-catholic-oh,,,False,,,0,,,908921.0,Sidney Lehman Catholic (OH) (908921)
6537,0,New Hope Cooper (MN),Cooper HS,,,,0,,#003366,,,,0,New Hope,MN,,,,,,new-hope-cooper-mn,,,False,,,0,,,908932.0,New Hope Cooper (MN) (908932)
6538,0,Strathroy (CN),Strathroy HS,,,,0,,#003366,,,,0,Strathroy,CN,,,,,,strathroy-cn,,,False,,,0,,,908943.0,Strathroy (CN) (908943)
6539,0,Saint Paris Graham (OH),Graham HS,,,,0,,#003366,,,,0,Saint Paris,OH,,,,,,saint-paris-graham-oh,,,False,,,0,,,908954.0,Saint Paris Graham (OH) (908954)
6540,0,Elkhart Lake-Glenbeulah (WI),Elkhart Lake-Glenbeulah HS,,,,0,,#003366,,,,0,Elkhart Lake,WI,201 N Lincoln St,,53020,(313) 876-3381,,elkhart-lake-glenbeulah-wi,,,False,,,0,,,908965.0,Elkhart Lake-Glenbeulah (WI) (908965)
6541,0,Indianapolis Cathedral (IN),Indianapolis Cathedral HS,,,,0,,#003366,,,,0,Indianapolis,IN,5225 East 56th Street,,46226,(317) 542-1481,,indianapolis-cathedral-in,,,False,,,0,,,908976.0,Indianapolis Cathedral (IN) (908976)
6542,0,Chilton (WI),Chilton HS,,,,0,,#003366,,,,0,Chilton,WI,,,,,,chilton-wi,,,False,,,0,,,908987.0,Chilton (WI) (908987)
6543,0,Random Lake (WI),Random Lake HS,,,,0,,#003366,,,,0,Random Lake,WI,,,,,,random-lake-wi,,,False,,,0,,,908998.0,Random Lake (WI) (908998)
6544,0,Fredonia Ozaukee (WI),Ozaukee HS,,,,0,,#003366,,,,0,Fredonia,WI,,,,,,fredonia-ozaukee-wi,,,False,,,0,,,909009.0,Fredonia Ozaukee (WI) (909009)
6545,0,Oakfield (WI),Oakfield HS,,,,0,,#003366,,,,0,Oakfield,WI,PO Box 39,,53065,(920) 583-3141,,oakfield-wi,,,False,,,0,,,909011.0,Oakfield (WI) (909011)
6546,0,Kohler (WI),Kohler HS,,,,0,,#003366,,,,0,Kohler,WI,,,,,,kohler-wi,,,False,,,0,,,909022.0,Kohler (WI) (909022)
6547,0,Madison Abundant Life Christian (WI),Abundant Life Christian HS,,,,0,,#003366,,,,0,Madison,WI,,,,,,madison-abundant-life-christian-wi,,,False,,,0,,,909033.0,Madison Abundant Life Christian (WI) (909033)
6548,0,Cedar Grove-Belgium (WI),Cedar Grove-Belgium HS,,,,0,,#003366,,,,0,Cedar Grove,WI,,,,,,cedar-grove-belgium-wi,,,False,,,0,,,909044.0,Cedar Grove-Belgium (WI) (909044)
6549,0,Oostburg (WI),Oostburg HS,,,,0,,#003366,,,,0,Oostburg,WI,,,,,,oostburg-wi,,,False,,,0,,,909055.0,Oostburg (WI) (909055)
6550,0,Shell Lake (WI),Shell Lake HS,,,,0,,#003366,,,,0,Shell Lake,WI,,,,,,shell-lake-wi,,,False,,,0,,,909066.0,Shell Lake (WI) (909066)
6551,0,South Bend LaSalle (IN),South Bend LaSalle HS,,,,0,,#003366,,,,0,South Bend,IN,2701 W Elwood St,,46628,(219) 234-1083,,south-bend-lasalle-in,,,False,,,0,,,909077.0,South Bend LaSalle (IN) (909077)
6552,0,Elkhart Central (IN),Elkhart Central HS,,,,0,,#003366,,,,0,Elkhart,IN,,,,,,elkhart-central-in,"https://maps.google.com/maps?q=Elkhart Central (IN)+++Elkhart, IN, ",,False,,,0,,,909088.0,Elkhart Central (IN) (909088)
6553,0,Mishawaka Penn (IN),Penn HS,,,,0,,#003366,,,,0,Mishawaka,IN,56100 Bittersweet Rd,,,(219) 258-9505,(219) 254-2843,mishawaka-penn-in,"https://maps.google.com/maps?q=Mishawaka Penn (IN)+56100 Bittersweet Rd++Mishawaka, IN, ",,False,,,0,,,909099.0,Mishawaka Penn (IN) (909099)
6554,0,Elida (OH),Elida HS,,,,0,,#003366,,,,0,Elida,OH,,,,,,elida-oh,,,False,,,0,,,909101.0,Elida (OH) (909101)
6555,0,Columbus St Francis de Sales (OH),St Francis de Sales HS,,,,0,,#003366,,,,0,Columbus,OH,,,,,,columbus-st-francis-de-sales-oh,"https://maps.google.com/maps?q=Columbus St Francis de Sales (OH)+++Columbus, OH, ",,False,,,0,,,909112.0,Columbus St Francis de Sales (OH) (909112)
6556,0,Akron Buchtel (OH),Buchtel HS,,,,0,,#003366,,,,0,Akron,OH,,,,,,akron-buchtel-oh,,,False,,,0,,,909123.0,Akron Buchtel (OH) (909123)
6557,0,Freeport Aquin (IL),Freeport Aquin HS,,,,0,,#003366,,,,0,Freeport,IL,,,,,,freeport-aquin-il,,,False,,,0,,,909134.0,Freeport Aquin (IL) (909134)
6558,0,Cuyahoga Falls Walsh Jesuit (OH),Walsh Jesuit HS,,,,0,,#003366,,,,0,Cuyahoga Falls,OH,4550 Wyoga Lake Rd,,44224,(330) 929-4205,,cuyahoga-falls-walsh-jesuit-oh,,,False,,,0,,,909145.0,Cuyahoga Falls Walsh Jesuit (OH) (909145)
6559,0,Menomonee Falls (WI),Menomonee Falls HS,,,,0,,#003366,,,,0,Menomonee Falls,WI,,,,,,menomonee-falls-wi,,,False,,,0,,,909156.0,Menomonee Falls (WI) (909156)
6560,0,Wauwatosa Wisconsin Lutheran (WI),Wisconsin Lutheran HS,,,,0,,#003366,,,,0,Wauwatosa,WI,,,,,,wauwatosa-wisconsin-lutheran-wi,,,False,,,0,,,909167.0,Wauwatosa Wisconsin Lutheran (WI) (909167)
6561,0,Reedsville (WI),Reedsville HS,,,,0,,#003366,,,,0,Reedsville,WI,,,,,,reedsville-wi,,,False,,,0,,,909178.0,Reedsville (WI) (909178)
6562,0,Gaston Wes-Del (IN),Wes-Del HS,,,,0,,#003366,,,,0,Gaston,IN,10000 North County Road 600 West,,47342,(765) 358-4091,,gaston-wes-del-in,,,False,,,0,,,909189.0,Gaston Wes-Del (IN) (909189)
6563,0,Alliance Marlington (OH),Marlington HS,,,,0,,#003366,,,,0,Alliance,OH,,,,,,alliance-marlington-oh,,,False,,,0,,,909191.0,Alliance Marlington (OH) (909191)
6564,0,East Liverpool (OH),East Liverpool HS,,,,0,,#003366,,,,0,East Liverpool,OH,,,,,,east-liverpool-oh,,,False,,,0,,,909202.0,East Liverpool (OH) (909202)
6565,0,Warren Howland (OH),Howland HS,,,,0,,#003366,,,,0,Warren,OH,,,44483,,,warren-howland-oh,,,False,,,0,,,909213.0,Warren Howland (OH) (909213)
6566,0,Niles Mc Kinley (OH),Mc Kinley HS,,,,0,,#003366,,,,0,Niles,OH,,,,,,niles-mc-kinley-oh,,,False,,,0,,,909224.0,Niles Mc Kinley (OH) (909224)
6567,0,Beloit West Branch (OH),West Branch HS,,,,0,,#003366,,,,0,Benoit,OH,,,,,,beloit-west-branch-oh,"https://maps.google.com/maps?q=Beloit West Branch (OH)+++Benoit, OH, ",,False,,,0,,,909235.0,Beloit West Branch (OH) (909235)
6568,0,Sturgeon Falls Northern (CN),Northern HS,,,,0,,#003366,,,,0,Sturgeon Falls,CN,175 Ethel St,,POH-260,(705) 753-0220,,sturgeon-falls-northern-cn,,,False,,,0,,,909246.0,Sturgeon Falls Northern (CN) (909246)
6569,0,North Bay Chippewa (CN),Chippewa HS,,,,0,,#003366,,,,0,North Bay,CN,,,,,,north-bay-chippewa-cn,,,False,,,0,,,909257.0,North Bay Chippewa (CN) (909257)
6570,0,North Bay West Ferris (CN),West Ferris HS,,,,0,,#003366,,,,0,North Bay,CN,,,,,,north-bay-west-ferris-cn,,,False,,,0,,,909268.0,North Bay West Ferris (CN) (909268)
6571,0,Sturgeon Falls Franco Cite (CN),Franco Cite HS,,,,0,,#003366,,,,0,Sturgeon Falls,CN,,,,,,sturgeon-falls-franco-cite-cn,,,False,,,0,,,909279.0,Sturgeon Falls Franco Cite (CN) (909279)
6572,0,North Bay Scottard Hall (CN),Scottard Hall HS,,,,0,,#003366,,,,0,North Bay,CN,,,,,,north-bay-scottard-hall-cn,,,False,,,0,,,909281.0,North Bay Scottard Hall (CN) (909281)
6573,0,Chesterton (IN),Chesterton HS,,,,0,,#003366,,,,0,Chesterton,IN,2125 S 11th Street,,46304,(219) 983-3730,,chesterton-in,,,False,,,0,,,909292.0,Chesterton (IN) (909292)
6574,0,Terre Haute North Vigo (IN),Terre Haute North Vigo HS,,,,0,,#003366,,,,0,Terre Haute,IN,3434 Maple Ave,,47804,(812) 462-4326,,terre-haute-north-vigo-in,,,False,,,0,,,909303.0,Terre Haute North Vigo (IN) (909303)
6575,0,East Chicago Central (IN),East Chicago Central HS,,,,0,,#003366,,,,0,East Chicago,IN,,,,,,east-chicago-central-in,,,False,,,0,,,909314.0,East Chicago Central (IN) (909314)
6576,0,Martinsville (IN),Martinsville HS,,,,0,,#003366,,,,0,Martinsville,IN,,,,,,martinsville-in,,,False,,,0,,,909325.0,Martinsville (IN) (909325)
6577,0,Terre Haute South Vigo (IN),Terre Haute South Vigo HS,,,,0,,#003366,,,,0,Terre Haute,IN,,,,,,terre-haute-south-vigo-in,,,False,,,0,,,909336.0,Terre Haute South Vigo (IN) (909336)
6578,0,Oak Lawn Richards (IL),Richards HS,,,,0,,#003366,,,,0,Oak Lawn,IL,,,,,,oak-lawn-richards-il,,,False,,,0,,,909347.0,Oak Lawn Richards (IL) (909347)
6579,0,West Terre Haute West Vigo (IN),West Vigo HS,,,,0,,#003366,,,,0,West Terre Haute,IN,,,,,,west-terre-haute-west-vigo-in,,,False,,,0,,,909358.0,West Terre Haute West Vigo (IN) (909358)
6580,0,Indianapolis North Central (IN),North Central HS,,,,0,,#003366,,,,0,Indianapolis,IN,,,,,,indianapolis-north-central-in,,,False,,,0,,,909369.0,Indianapolis North Central (IN) (909369)
6581,0,Indianapolis Northwest (IN),Indianapolis Northwest HS,,,,0,,#003366,,,,0,Indianapolis,IN,,,,,,indianapolis-northwest-in,,,False,,,0,,,909371.0,Indianapolis Northwest (IN) (909371)
6582,0,Marshall (WI),Marshall HS,,,,0,,#003366,,,,0,Marshall,WI,401 W School St,PO Box 76,53559,(608) 655-3466,,marshall-wi,,,False,,,0,,,909382.0,Marshall (WI) (909382)
6583,0,Mazomanie Wisconsin Heights (WI),Wisconsin Heights HS,,,,0,,#003366,,,,0,Mazomanie,WI,,,,,,mazomanie-wisconsin-heights-wi,,,False,,,0,,,909393.0,Mazomanie Wisconsin Heights (WI) (909393)
6584,0,Westfield (WI),Westfield HS,,,,0,,#003366,,,,0,Westfield,WI,,,,,,westfield-wi,,,False,,,0,,,909404.0,Westfield (WI) (909404)
6585,0,Cambridge (WI),Cambridge HS,,,,0,,#003366,,,,0,Cambridge,WI,,,,,,cambridge-wi,,,False,,,0,,,909415.0,Cambridge (WI) (909415)
6586,0,Juneau Dodgeland (WI),Dodgeland HS,,,,0,,#003366,,,,0,Juneau,WI,,,,,,juneau-dodgeland-wi,,,False,,,0,,,909426.0,Juneau Dodgeland (WI) (909426)
6587,0,Lodi (WI),Lodi HS,,,,0,,#003366,,,,0,Lodi,WI,,,,,,lodi-wi,,,False,,,0,,,909437.0,Lodi (WI) (909437)
6588,0,Waterloo (WI),Waterloo HS,,,,0,,#003366,,,,0,Waterloo,WI,,,,,,waterloo-wi,,,False,,,0,,,909448.0,Waterloo (WI) (909448)
6589,0,Indianapolis Arlington (IN),Indianapolis Arlington HS,,,,0,,#003366,,,,0,Indianapolis,IN,,,,,,indianapolis-arlington-in,,,False,,,0,,,909459.0,Indianapolis Arlington (IN) (909459)
6590,0,Monticello (WI),Monticello HS,,,,0,,#003366,,,,0,Monticello,WI,,,,,,monticello-wi,,,False,,,0,,,909461.0,Monticello (WI) (909461)
6591,0,Lake Forest (IN),Lake Forest HS,,,,0,,#003366,,,,0,Lake Forest,IN,,,,,,lake-forest-in,,,False,,,0,,,909472.0,Lake Forest (IN) (909472)
6592,0,Turtle Lake (WI),Turtle Lake HS,,,,0,,#003366,,,,0,Turtle Lake,WI,,,,,,turtle-lake-wi,,,False,,,0,,,909483.0,Turtle Lake (WI) (909483)
6593,0,Marathon (WI),Marathon HS,,,,0,,#003366,,,,0,Marathon,WI,,,,,,marathon-wi,,,False,,,0,,,909494.0,Marathon (WI) (909494)
6594,0,Rio (WI),Rio HS,,,,0,,#003366,,,,0,Rio,WI,411 Church St,,53960,(414) 992-3141,,rio-wi,,,False,,,0,,,909505.0,Rio (WI) (909505)
6595,0,Johnson Creek (WI),Johnson Creek HS,,,,0,,#003366,,,,0,Johnson Creek,WI,,,,,,johnson-creek-wi,,,False,,,0,,,909516.0,Johnson Creek (WI) (909516)
6596,0,Hustisford (WI),Hustisford HS,,Red/White,,0,,#003366,,,,0,Hustisford,WI,845 S Lake St,PO Box 326,53034,(920) 349-3261,(920) 349-8495,hustisford-wi,,,False,,,0,,,909527.0,Hustisford (WI) (909527)
6597,0,Cambria-Friesland (WI),Cambria-Friesland HS,,,,0,,#003366,,,,0,Cambria,WI,,,,,,cambria-friesland-wi,,,False,,,0,,,909538.0,Cambria-Friesland (WI) (909538)
6598,0,Deerfield (WI),Deerfield HS,,,,0,,#003366,,,,0,Deerfield,WI,,,49238,,,deerfield-wi,,,False,,,0,,,909549.0,Deerfield (WI) (909549)
6599,0,Randolph (WI),Randolph HS,,,,0,,#003366,,,,0,Randolph,WI,,,,,,randolph-wi,,,False,,,0,,,909551.0,Randolph (WI) (909551)
6600,0,Green Lake (WI),Green Lake HS,,,,0,,#003366,,,,0,Green Lake,WI,,,,,,green-lake-wi,,,False,,,0,,,909562.0,Green Lake (WI) (909562)
6601,0,Princeton (WI),Princeton HS,,,,0,,#003366,,,,0,Princeton,WI,,,,,,princeton-wi,,,False,,,0,,,909573.0,Princeton (WI) (909573)
6602,0,St Paul Cretin-Derham Hall (MN),Cretin-Derham Hall HS,,,,0,,#003366,,,,0,St. Paul,MN,550 S Albert St,,55116,(612) 690-2443,,st-paul-cretin-derham-hall-mn,,,False,,,0,,,909584.0,St Paul Cretin-Derham Hall (MN) (909584)
6603,0,St Paul Como Park High (MN),Como Park HS,,,,0,,#003366,,,,0,St. Paul,MN,,,,,,st-paul-como-park-high-mn,,,False,,,0,,,909595.0,St Paul Como Park High (MN) (909595)
6604,0,St Paul Central (MN),Central HS,,,,0,,#003366,,,,0,St. Paul,MN,,,,,,st-paul-central-mn,,,False,,,0,,,909606.0,St Paul Central (MN) (909606)
6605,0,St Paul Johnson (MN),Johnson HS,,,,0,,#003366,,,,0,St. Paul,MN,,,,,,st-paul-johnson-mn,,,False,,,0,,,909617.0,St Paul Johnson (MN) (909617)
6606,0,St Paul Humboldt (MN),Humboldt HS,,,,0,,#003366,,,,0,St. Paul,MN,,,,,,st-paul-humboldt-mn,,,False,,,0,,,909628.0,St Paul Humboldt (MN) (909628)
