School Name,u_school_id,school_district,school_district_id,total_students,teachers,student_teacher_ratio,lunch_free_count,lunch_reduced_count,lunch_total_count,9th,10th,11th,12th,demo_pct_American Indian,demo_pct_Asian,demo_pct_Black,demo_pct_Hispanic,demo_pct_Pacific Islander,demo_pct_White,demo_pct_Two_or_More,Male,Female,HS_ENROLL,Coed,Relig,Locale_x,Community_Type,Charter,Magnet,Relig_subtype,type,Street Address,City,State,ZIP,Locale_y,PSS_COUNTY_NO,County FIPS,Phone,Locale,student_teacher_info,County Name,PSS_ASSOC_1,Title I School,Title 1 School Wide
Loy Norrix High School,261995005663,Kalamazoo Public Schools,2619950.0,1807.0,65.89,27.42,"1,039",93,"1,132",708.0,452.0,344.0,303.0,0.0011068068622025456,0.012728278915329275,0.2822357498616491,0.1914775871610404,0.0,0.3990038738240177,0.11344770337576093,0.0002765485878718591,0.00027685484322941375,1504.0,Yes,None,City: Small,City,No,No,None,public,606 EAST KILGORE RD,KALAMAZOO,MI,49001,City: Small,,,,,,,,,
Ludington High School,262220005933,Ludington Area School District,2622200.0,704.0,33.77,20.85,277,28,305,192.0,184.0,168.0,160.0,0.004261363636363636,0.01278409090909091,0.01278409090909091,0.12073863636363637,0.002840909090909091,0.7897727272727273,0.056818181818181816,0.0007061918904958677,0.0007142626549586777,544.0,Yes,None,Town: Remote,Town,No,No,None,public,809 EAST TINKHAM AVE,LUDINGTON,MI,49431,Town: Remote,,,,,,,,,
Mackinaw High School,263045001580,Saginaw Township Community Schools,2630450.0,149.0,6.0,24.83,116,3,119,51.0,56.0,19.0,23.0,0.0,0.006711409395973154,0.2550335570469799,0.2348993288590604,0.0,0.48322147651006714,0.020134228187919462,0.003468312238187469,0.0032430971577856855,126.0,Yes,None,Suburb: Midsize,Suburban,No,No,None,public,2775 SHATTUCK RD,SAGINAW,MI,48603,Suburb: Midsize,,,,,,,,,
Madison Academy High School,260031708195,Madison Academy,2600317.0,243.0,104.0,2.34,206,15,221,78.0,64.0,53.0,48.0,0.00411522633744856,0.0,0.7613168724279835,0.04526748971193416,0.0,0.16049382716049382,0.02880658436213992,0.001947535097969483,0.002167691239479077,195.0,Yes,None,Suburb: Large,Suburban,Yes,No,None,public,3266 South Genesee Road,Burton,MI,48519,Suburb: Large,,,,,,,,,
Madison High School,262229005943,Madison District Public Schools,2622290.0,284.0,16.4,17.32,217,13,230,67.0,77.0,78.0,62.0,0.0035211267605633804,0.02112676056338028,0.5845070422535211,0.02112676056338028,0.0,0.33098591549295775,0.03873239436619718,0.0018597500495933345,0.0016613767109700456,222.0,Yes,None,Suburb: Large,Suburban,No,No,None,public,915 EAST 11 MILE RD,MADISON HEIGHTS,MI,48071,Suburb: Large,,,,,,,,,
Madison High School,262232005947,Madison School District (lenawee),2622320.0,427.0,23.05,18.52,180,17,197,150.0,110.0,86.0,81.0,0.00234192037470726,0.00468384074941452,0.02107728337236534,0.32084309133489464,0.0,0.6206088992974239,0.03044496487119438,0.0010914336172523297,0.0012504867574549305,346.0,Yes,None,Town: Distant,Town,No,Yes,None,public,3498 TREAT HWY,ADRIAN,MI,49221,Town: Distant,,,,,,,,,
Madison Preparatory High School,262229001280,Madison District Public Schools,2622290.0,26.0,2.0,13.0,24,0,24,0.0,1.0,6.0,19.0,0.0,0.0,0.6538461538461539,0.0,0.0,0.34615384615384615,0.0,0.028106508875739643,0.010355029585798816,7.0,Yes,None,Suburb: Large,Suburban,No,No,None,public,915 E 11 MILE RD,MADISON HTS,MI,48071,Suburb: Large,,,,,,,,,
MALC,262391007824,Millington Community Schools,2623910.0,19.0,0.5,38.0,16,0,16,4.0,5.0,6.0,4.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.8947368421052632,0.05263157894736842,0.0221606648199446,0.030470914127423823,15.0,Yes,None,Rural: Distant,Rural,No,Yes,None,public,8664 DEAN DR,MILLINGTON,MI,48746,Rural: Distant,,,,,,,,,
Malcolm High School,263099006730,Sault STE. Marie Area Schools,2630990.0,77.0,5.48,14.05,52,5,57,6.0,17.0,28.0,26.0,0.4675324675324675,0.0,0.025974025974025976,0.0,0.0,0.4935064935064935,0.012987012987012988,0.007421150278293135,0.0055658627087198514,51.0,Yes,None,Rural: Fringe,Rural,No,Yes,None,public,5788 S M 129,SAULT S MARIE,MI,49783,Rural: Fringe,,,,,,,,,
Malcolm Williams School,268052000536,Ingham Isd,2680520.0,15.0,2.0,7.5,10,0,10,7.0,3.0,2.0,,0.0,0.0,0.7333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,12.0,Yes,None,Rural: Distant,Rural,No,No,None,public,PO Box 98,Onondaga,MI,49264,Rural: Distant,,,,,,,,,
Mancelona High School,262235005949,Mancelona Public Schools,2622350.0,279.0,13.5,20.67,184,8,192,64.0,81.0,79.0,55.0,0.0,0.0035842293906810036,0.007168458781362007,0.04659498207885305,0.0,0.910394265232975,0.03225806451612903,0.0017214578435528834,0.0018627715471281202,224.0,Yes,None,Rural: Remote,Rural,No,No,None,public,112 ST JOHNS AVE,MANCELONA,MI,49659,Rural: Remote,,,,,,,,,
Manchester JuniorSenior High School,262238005952,Manchester Community Schools,2622380.0,388.0,18.26,21.25,64,12,76,74.0,66.0,82.0,58.0,0.0,0.0,0.002577319587628866,0.03865979381443299,0.0,0.9407216494845361,0.01804123711340206,0.0013683707088957382,0.0012089488787331278,222.0,Yes,None,Rural: Distant,Rural,No,No,None,public,20500 DUTCH DR,MANCHESTER,MI,48158,Rural: Distant,,,,,,,,,
Manistee Middle High School,262241005957,Manistee Area Public Schools,2622410.0,742.0,37.8,19.63,337,38,375,104.0,103.0,92.0,,0.02830188679245283,0.009433962264150943,0.02021563342318059,0.04043126684636118,0.0,0.8773584905660378,0.02425876010781671,0.0006847523630313643,0.000662956531847342,299.0,Yes,None,Town: Remote,Town,No,No,None,public,525 12TH ST,MANISTEE,MI,49660,Town: Remote,,,,,,,,,
Manistique Middle and High School,262247005963,Manistique Area Schools,2622470.0,427.0,20.88,20.45,201,94,295,86.0,49.0,60.0,,0.22014051522248243,0.00468384074941452,0.0,0.01873536299765808,0.0,0.7540983606557377,0.00234192037470726,0.0011901562559987714,0.0011517641187084886,195.0,Yes,None,Town: Remote,Town,No,No,None,public,100 NORTH CEDAR ST,MANISTIQUE,MI,49854,Town: Remote,,,,,,,,,
Manton Consolidated High School,262250005966,Manton Consolidated Schools,2622500.0,272.0,16.42,16.57,130,3,133,60.0,86.0,50.0,76.0,0.0,0.003676470588235294,0.003676470588235294,0.03676470588235294,0.0,0.9227941176470589,0.03308823529411765,0.0019193339100346022,0.001757136678200692,196.0,Yes,None,Rural: Distant,Rural,No,No,None,public,105 5TH ST,MANTON,MI,49663,Rural: Distant,,,,,,,,,
Maple Grove Alternative High School,263648508308,Woodhaven-brownstown School District,2636485.0,78.0,2.0,39.0,31,4,35,2.0,4.0,7.0,65.0,0.01282051282051282,0.02564102564102564,0.19230769230769232,0.0641025641025641,0.0,0.6666666666666666,0.038461538461538464,0.006245890861275477,0.006574621959237343,13.0,Yes,None,Suburb: Large,Suburban,No,No,None,public,24787 VAN HORN RD,BROWNSTOWN,MI,48134,Suburb: Large,,,,,,,,,
Maple Valley JrSr High School,262262005970,Maple Valley Schools,2622620.0,391.0,19.95,19.6,176,15,191,59.0,72.0,64.0,71.0,0.0025575447570332483,0.0,0.0025575447570332483,0.04603580562659847,0.0,0.9232736572890026,0.02557544757033248,0.0012624197905560534,0.0012951249664771949,195.0,Yes,None,Rural: Distant,Rural,No,Yes,None,public,11090 NASHVILLE HWY,VERMONTVILLE,MI,49096,Rural: Distant,,,,,,,,,
Maple Valley Pathways High School,262262001595,Maple Valley Schools,2622620.0,11.0,1.0,11.0,7,0,7,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04958677685950413,0.04132231404958678,4.0,Yes,None,Rural: Distant,Rural,No,Yes,None,public,11090 NASHVILLE HWY,VERMONTVILLE,MI,49096,Rural: Distant,,,,,,,,,
Marcellus High School,262274005973,Marcellus Community Schools,2622740.0,187.0,11.0,17.0,90,15,105,46.0,43.0,41.0,57.0,0.0,0.0213903743315508,0.026737967914438502,0.016042780748663103,0.0053475935828877,0.9090909090909091,0.0213903743315508,0.0024307243558580457,0.0029168692270296545,130.0,Yes,None,Rural: Distant,Rural,No,No,None,public,PO Box 48,Marcellus,MI,49067,Rural: Distant,,,,,,,,,
Marine City High School,261242004941,East China School District,2612420.0,537.0,27.72,19.37,166,22,188,123.0,146.0,136.0,132.0,0.0,0.00558659217877095,0.0037243947858473,0.01675977653631285,0.0,0.9683426443202979,0.00558659217877095,0.000939768144287354,0.0009224292486362958,405.0,Yes,None,Suburb: Small,Suburban,No,Yes,None,public,1085 WARD ST,MARINE CITY,MI,48039,Suburb: Small,,,,,,,,,
Marion High School,262280005976,Marion Public Schools,2622800.0,223.0,11.29,19.75,144,22,166,47.0,45.0,43.0,37.0,0.004484304932735426,0.004484304932735426,0.008968609865470852,0.03139013452914798,0.0,0.9461883408071748,0.004484304932735426,0.0023326429246516116,0.0021516620080838144,135.0,Yes,None,Rural: Remote,Rural,No,No,None,public,PO Box O,Marion,MI,49665,Rural: Remote,,,,,,,,,
Marlette JrSr High School,262286005980,Marlette Community Schools,2622860.0,321.0,17.34,18.51,165,15,180,56.0,60.0,38.0,57.0,0.0,0.0,0.003115264797507788,0.07476635514018691,0.0,0.881619937694704,0.040498442367601244,0.0014654360885472772,0.0016498287089605106,154.0,Yes,None,Rural: Remote,Rural,No,No,None,public,3051 MOORE ST,MARLETTE,MI,48453,Rural: Remote,,,,,,,,,
Marquette Senior High School,260001303869,Marquette Area Public Schools,2600013.0,968.0,48.99,19.76,194,21,215,270.0,236.0,238.0,221.0,0.02066115702479339,0.005165289256198347,0.008264462809917356,0.014462809917355372,0.0030991735537190084,0.8863636363636364,0.06198347107438017,0.0005325370534799536,0.0005005207977597159,744.0,Yes,None,Town: Remote,Town,No,No,None,public,1203 WEST FAIR AVE,MARQUETTE,MI,49855,Town: Remote,,,,,,,,,
Marshall High School,262297005985,Marshall Public Schools,2622970.0,749.0,38.45,19.48,221,18,239,204.0,196.0,152.0,197.0,0.0026702269692923898,0.012016021361815754,0.09212283044058744,0.0814419225634179,0.0,0.7690253671562083,0.042723631508678236,0.0006488401981458143,0.0006862732865003805,552.0,Yes,None,Town: Fringe,Town,No,No,None,public,701 NORTH MARSHALL AVE,MARSHALL,MI,49068,Town: Fringe,,,,,,,,,
Marshall Opportunity High School,262297001536,Marshall Public Schools,2622970.0,110.0,6.12,17.97,77,2,79,4.0,38.0,37.0,31.0,0.0,0.0,0.3181818181818182,0.02727272727272727,0.0,0.6181818181818182,0.03636363636363636,0.005206611570247934,0.0038842975206611566,79.0,Yes,None,Town: Fringe,Town,No,No,None,public,225 Watson Street,Albion,MI,49224,Town: Fringe,,,,,,,,,
Martin High School,262298005986,Martin Public Schools,2622980.0,329.0,29.37,11.2,154,6,160,50.0,47.0,42.0,,0.0,0.0060790273556231,0.015197568389057751,0.1276595744680851,0.0,0.8297872340425532,0.02127659574468085,0.0016167625945806118,0.0014227510832309383,139.0,Yes,None,Rural: Distant,Rural,No,No,None,public,1556 CHALMERS,MARTIN,MI,49070,Rural: Distant,,,,,,,,,
Martin Luther King Jr Senior High School,260110304703,Detroit Public Schools Community District,2601103.0,807.0,49.6,16.27,590,11,601,173.0,169.0,263.0,202.0,0.0012391573729863693,0.0012391573729863693,0.9962825278810409,0.0,0.0012391573729863693,0.0,0.0,0.0006126688870155654,0.0006264884859708038,605.0,Yes,None,City: Large,City,No,No,None,public,3200 EAST LAFAYETTE ST,DETROIT,MI,48207,City: Large,,,,,,,,,
Marysville High School,262304005989,Marysville Public Schools,2623040.0,798.0,37.0,21.57,195,9,204,210.0,183.0,197.0,208.0,0.0012531328320802004,0.002506265664160401,0.010025062656641603,0.02631578947368421,0.0012531328320802004,0.9486215538847118,0.010025062656641603,0.0006061519714072147,0.0006469808606729857,590.0,Yes,None,Suburb: Small,Suburban,No,No,None,public,555 East Huron Blvd,MARYSVILLE,MI,48040,Suburb: Small,,,,,,,,,
Mason County Central HS,262313006003,Mason County Central Schools,2623130.0,392.0,18.26,21.47,184,13,197,129.0,89.0,90.0,84.0,0.007653061224489796,0.00510204081632653,0.012755102040816327,0.06887755102040816,0.0,0.8775510204081632,0.02806122448979592,0.0013405872553102873,0.001210433152852978,308.0,Yes,None,Rural: Distant,Rural,No,No,None,public,300 WEST BROADWAY AVE,SCOTTVILLE,MI,49454,Rural: Distant,,,,,,,,,
Mason County Eastern Junior HighHigh School,262316006008,Mason County Eastern Schools,2623160.0,185.0,9.0,20.56,111,12,123,33.0,24.0,25.0,44.0,0.010810810810810811,0.0,0.010810810810810811,0.032432432432432434,0.0,0.8918918918918919,0.05405405405405406,0.00254200146092038,0.002863403944485026,82.0,Yes,None,Rural: Distant,Rural,No,No,None,public,18 SOUTH MAIN ST,CUSTER,MI,49405,Rural: Distant,,,,,,,,,
Mason High School,262307005994,Mason Public Schools (ingham),2623070.0,1013.0,50.9,19.9,232,27,259,282.0,249.0,226.0,256.0,0.0019743336623889436,0.012833168805528134,0.014807502467917079,0.08193484698914116,0.0019743336623889436,0.8499506416584403,0.03652517275419546,0.0004921216680683202,0.0004950451631261517,757.0,Yes,None,Suburb: Large,Suburban,No,No,None,public,1001 SOUTH BARNES ST,MASON,MI,48854,Suburb: Large,,,,,,,,,
Mason Senior High School,262310006001,Mason Consolidated Schools (monroe),2623100.0,335.0,17.77,18.85,112,8,120,93.0,87.0,85.0,70.0,0.014925373134328358,0.0029850746268656717,0.01791044776119403,0.08656716417910448,0.0,0.8716417910447761,0.005970149253731343,0.00163956337714413,0.0013455112497215416,265.0,Yes,None,Rural: Fringe,Rural,No,No,None,public,2400 MASON EAGLE DR,ERIE,MI,48133,Rural: Fringe,,,,,,,,,
Mason Virtual Academy,262310008771,Mason Consolidated Schools (monroe),2623100.0,16.0,1.23,13.01,6,0,6,4.0,4.0,4.0,,0.0,0.0,0.125,0.1875,0.0,0.6875,0.0,0.0234375,0.0390625,12.0,Yes,None,Rural: Fringe,Rural,No,No,None,public,2400 Mason Eagle Drive,Erie,MI,48133,Rural: Fringe,,,,,,,,,
Mattawan High School,262325006011,Mattawan Consolidated School,2623250.0,1185.0,57.3,20.68,171,18,189,312.0,280.0,292.0,301.0,0.004219409282700422,0.016877637130801686,0.02362869198312236,0.05147679324894515,0.0,0.8582278481012658,0.04556962025316456,0.0004322669087931065,0.0004116149477469779,884.0,Yes,None,Suburb: Midsize,Suburban,No,No,None,public,56720 MURRAY ST,MATTAWAN,MI,49071,Suburb: Midsize,,,,,,,,,
Maurice Spear Campus,268068007910,Lenawee Isd,2680680.0,32.0,4.42,7.24,24,0,24,10.0,,,,0.03125,0.0,0.0625,0.09375,0.0,0.8125,0.0,0.0283203125,0.0029296875,10.0,Yes,None,Rural: Fringe,Rural,No,No,None,public,2910 AIRPORT RD,ADRIAN,MI,49221,Rural: Fringe,,,,,,,,,
Mayville Middle High School,262328006013,Mayville Community School District,2623280.0,321.0,14.49,22.15,198,22,220,51.0,51.0,36.0,,0.003115264797507788,0.003115264797507788,0.003115264797507788,0.04984423676012461,0.0,0.9190031152647975,0.021806853582554516,0.0016789433332362845,0.0014363214642715036,138.0,Yes,None,Rural: Distant,Rural,No,No,None,public,6250 FULTON ST,MAYVILLE,MI,48744,Rural: Distant,,,,,,,,,
McBain High School,262331006016,Mcbain Rural Agricultural Schools,2623310.0,283.0,13.87,20.4,102,14,116,81.0,82.0,63.0,57.0,0.007067137809187279,0.0,0.0,0.0706713780918728,0.0,0.901060070671378,0.02120141342756184,0.0016731386332704864,0.001860430271323153,226.0,Yes,None,Rural: Distant,Rural,No,No,None,public,107 EAST MAPLE ST,MC BAIN,MI,49657,Rural: Distant,,,,,,,,,
Melvindale High School,262346006021,Melvindale-north Allen Park Schools,2623460.0,973.0,44.49,21.87,751,41,792,344.0,278.0,181.0,170.0,0.0,0.007194244604316547,0.07810894141829394,0.2774922918807811,0.0,0.6341212744090442,0.003083247687564234,0.0005735537836065019,0.00045419544558157615,803.0,Yes,None,Suburb: Large,Suburban,No,No,None,public,18656 PROSPECT ST,MELVINDALE,MI,48122,Suburb: Large,,,,,,,,,
Memphis JuniorSenior High School,262349006025,Memphis Community Schools,2623490.0,430.0,26.17,16.43,139,13,152,61.0,56.0,63.0,,0.0,0.004651162790697674,0.0069767441860465115,0.011627906976744186,0.0,0.9720930232558139,0.004651162790697674,0.0012439156300703082,0.001081665765278529,180.0,Yes,None,Rural: Distant,Rural,No,No,None,public,34130 BORDMAN RD,MEMPHIS,MI,48041,Rural: Distant,,,,,,,,,
Mendon MiddleHigh School,262352006027,Mendon Community School District,2623520.0,277.0,13.37,20.72,109,25,134,55.0,33.0,37.0,,0.0,0.007220216606498195,0.02888086642599278,0.032490974729241874,0.0,0.9097472924187726,0.021660649819494584,0.0018506692384887067,0.0017594390647603904,125.0,Yes,None,Rural: Distant,Rural,No,No,None,public,148 KIRBY RD,MENDON,MI,49072,Rural: Distant,,,,,,,,,
Menominee High School,262355006032,Menominee Area Public Schools,2623550.0,360.0,21.08,17.08,127,13,140,94.0,90.0,85.0,91.0,0.0,0.005555555555555556,0.016666666666666666,0.025,0.002777777777777778,0.9222222222222223,0.027777777777777776,0.0014429012345679012,0.0013348765432098766,269.0,Yes,None,Town: Distant,Town,No,No,None,public,2101 18TH ST,MENOMINEE,MI,49858,Town: Distant,,,,,,,,,
Meridian Early College High School,262358008394,Meridian Public Schools,2623580.0,436.0,23.0,18.96,155,11,166,119.0,99.0,87.0,131.0,0.0,0.0045871559633027525,0.006880733944954129,0.022935779816513763,0.0,0.9357798165137615,0.02981651376146789,0.0012204359902365121,0.0010731419914148642,305.0,Yes,None,Rural: Fringe,Rural,No,No,None,public,3303 N MERIDIAN RD,SANFORD,MI,48657,Rural: Fringe,,,,,,,,,
Merrill High School,262361006040,Merrill Community Schools,2623610.0,202.0,8.46,23.88,85,25,110,43.0,55.0,57.0,47.0,0.0049504950495049506,0.0,0.0,0.054455445544554455,0.0,0.9108910891089109,0.0297029702970297,0.002254680913635918,0.0026958141358690325,155.0,Yes,None,Rural: Distant,Rural,No,No,None,public,555 WEST ALICE ST,MERRILL,MI,48637,Rural: Distant,,,,,,,,,
Mesick Consolidated JrSr High School,262367006044,Mesick Consolidated Schools,2623670.0,326.0,17.33,18.81,194,21,215,57.0,47.0,51.0,,0.015337423312883436,0.0,0.012269938650306749,0.02147239263803681,0.0,0.9294478527607362,0.02147239263803681,0.0015807896420640597,0.0014866950205126275,155.0,Yes,None,Rural: Remote,Rural,No,No,None,public,PO Box 275,Mesick,MI,49668,Rural: Remote,,,,,,,,,
Michigan Center JrSr High School,262379006047,Michigan Center School District,2623790.0,602.0,32.18,18.71,237,35,272,108.0,95.0,91.0,101.0,0.0,0.006644518272425249,0.013289036544850499,0.036544850498338874,0.0,0.8820598006644518,0.061461794019933555,0.0008967892186620458,0.0007643403494442667,294.0,Yes,None,Suburb: Small,Suburban,No,No,None,public,400 S STATE ST,MICHIGAN CENTER,MI,49254,Suburb: Small,,,,,,,,,
Michigan Collegiate MiddleHigh School,260021001494,Conner Creek Academy East,2600210.0,643.0,24.84,25.89,587,8,595,141.0,111.0,136.0,,0.0,0.006220839813374806,0.9766718506998445,0.003110419906687403,0.0,0.004665629860031105,0.00933125972006221,0.0008175131636550094,0.000737696789688692,388.0,Yes,None,City: Midsize,City,Yes,No,None,public,31330 RYAN RD,WARREN,MI,48092,City: Midsize,,,,,,,,,
Michigan Cyber Academy,261803008563,Hazel Park School District Of The City Of,2618030.0,303.0,2.0,151.5,228,1,229,76.0,69.0,94.0,64.0,0.0033003300330033004,0.009900990099009901,0.6336633663366337,0.0297029702970297,0.0,0.30363036303630364,0.019801980198019802,0.0016773954623185091,0.0016229345706847912,239.0,Yes,None,Suburb: Large,Suburban,No,No,None,public,1620 EAST ELZA AVE,HAZEL PARK,MI,48030,Suburb: Large,,,,,,,,,
Michigan Online School,260111208844,Michigan Online School,2601112.0,838.0,31.0,27.03,686,20,706,188.0,156.0,135.0,,0.003579952267303103,0.00954653937947494,0.25059665871121717,0.08472553699284009,0.0011933174224343676,0.5560859188544153,0.09427207637231504,0.00054824249121388,0.0006450749312204874,479.0,Yes,None,Rural: Distant,Rural,Yes,No,None,public,209 S STATE ST,GOBLES,MI,49055,Rural: Distant,,,,,,,,,
Midland High School,262382006060,Midland Public Schools,2623820.0,1238.0,64.45,19.21,392,51,443,324.0,270.0,289.0,355.0,0.005654281098546042,0.01050080775444265,0.022617124394184167,0.0420032310177706,0.0024232633279483036,0.8909531502423264,0.025848142164781908,0.00039409021273041883,0.0004136642299190158,883.0,Yes,None,City: Small,City,No,No,None,public,1301 EASTLAWN DR,MIDLAND,MI,48642,City: Small,,,,,,,,,
Milan Alternative Education,262385008718,Milan Area Schools,2623850.0,19.0,3.0,6.33,9,1,10,3.0,11.0,2.0,3.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.8421052631578947,0.0,0.030470914127423823,0.0221606648199446,16.0,Yes,None,Town: Fringe,Town,No,No,None,public,920 North Street,Milan,MI,48160,Town: Fringe,,,,,,,,,
Milan High School,262385006072,Milan Area Schools,2623850.0,591.0,41.78,14.15,129,8,137,160.0,151.0,147.0,133.0,0.011844331641285956,0.008460236886632826,0.028764805414551606,0.05922165820642978,0.00338409475465313,0.8477157360406091,0.04060913705583756,0.0008760854440980185,0.0008159619332285467,458.0,Yes,None,Rural: Fringe,Rural,No,No,None,public,200 BIG RED DR,MILAN,MI,48160,Rural: Fringe,,,,,,,,,
Milford High School,261899005574,Huron Valley Schools,2618990.0,1279.0,58.4,21.9,264,29,293,316.0,302.0,319.0,321.0,0.004691164972634871,0.017982799061767005,0.012509773260359656,0.03596559812353401,0.0023455824863174357,0.9014855355746677,0.02501954652071931,0.0003924586802751613,0.0003894021484973173,937.0,Yes,None,Rural: Fringe,Rural,No,No,None,public,2380 SOUTH MILFORD RD,HIGHLAND,MI,48357,Rural: Fringe,,,,,,,,,
Millington High School,262391006075,Millington Community Schools,2623910.0,397.0,17.92,22.15,168,15,183,103.0,100.0,98.0,96.0,0.005037783375314861,0.007556675062972292,0.020151133501259445,0.010075566750629723,0.0025188916876574307,0.947103274559194,0.007556675062972292,0.0013387560355055865,0.0011801356521518442,301.0,Yes,None,Rural: Distant,Rural,No,No,None,public,8780 DEAN DR,MILLINGTON,MI,48746,Rural: Distant,,,,,,,,,
